LRAT,4
LRP2,16
LRP4,1
LRP5,4
LRRC8A,1
LRRC8B,1
LRRC8C,1
LRRC8D,1
LRRC8E,1
LRRK2,2
LTBP3,1
LTBP4,1
LYL1,1
LYST,1
LYZ,1
MAF,1
MAGT1,1
MAMLD1,4
MAN2B1,1
MANBA,1
MAOA,40
MAP2K1,40
MAP2K2,5
MAPT,3
MASP2,1
MASTL,2
MAT1A,4
MATN3,2
MATR3,1
MBD5,1
MBL2,2
MBTPS2,4
MC2R,2
MCCC1,1
MCCC2,1
MCEE,1
MCFD2,1
MCOLN1,1
MCPH1,1
MDM2,50
MECOM,1
MECP2,3
MED12,4
MED13L,1
MED25,2
MEF2C,4
MEFV,1
MEN1,8
MERTK,1
MESP2,1
MET,30
MFN2,1
MFRP,1
MFSD8,2
MGAT2,1
MGP,1
MICA,1
MID1,1
MITF,3
MKKS,2
MKS1,2
MLC1,1
MLH1,4
MLH3,1
MLLT1,1
MLPH,1
MMAA,2
MMAB,1
MMACHC,1
MMADHC,1
MMP1,18
MMP13,14
MMP2,18
MMP20,1
MMP9,36
MNX1,1
MOCS1,1
MOCS2,2
MOGS,1
MPDU1,1
MPI,1
MPL,1
MPLKIP,1
MPO,5
MPV17,1
MPZ,1
MRE11A,4
MRPS16,1
MRPS22,1
MS4A2,1
MSH2,3
MSH3,1
MSH6,2
MSX1,3
MSX2,2
MTHFD1,5
MTHFR,6
MTM1,1
MTMR2,1
MTNR1B,3
MTR,4
MTRR,6
MTTP,2
MUSK,1
MUT,2
MUTYH,1
MVK,1
MYBPC3,2
MYC,39
MYCN,2
MYF6,1
MYH11,2
MYH3,1
MYH6,2
MYH7,5
MYH8,2
MYH9,6
MYL2,1
MYL3,1
MYLK,1
MYO15A,1
MYO3A,1
MYO5A,3
MYO6,4
MYO7A,3
MYOC,1
MYOT,3
NAA25,1
NAGA,1
NAGLU,2
NAGS,1
NAIP,1
NBN,2
NCF1,2
NCF2,2
NCOA4,1
NCSTN,3
ND1,1
ND2,1
ND4,1
ND4L,1
ND5,1
ND6,1
NDN,1
NDP,1
NDRG1,1
NDUFA1,1
NDUFA11,1
NDUFAF2,1
NDUFAF3,1
NDUFAF4,1
NDUFAF5,1
NDUFAF6,1
NDUFS1,1
NDUFS2,1
NDUFS3,1
NDUFS4,1
NDUFS6,1
NDUFS7,1
NDUFS8,1
NDUFV1,1
NDUFV2,1
NEB,2
NEFH,1
NEFL,1
NEK1,1
NEK8,1
NEU1,3
NEUROD1,1
NF1,1
NF2,2
NFKBIA,6
NFKBIE,1
NHEJ1,1
NHLRC1,1
NHP2,1
NIPA1,1
NIPAL4,1
NIPBL,2
NKX2-1,1
NKX2-5,3
NKX2-6,1
NKX3-1,1
NKX3-2,1
NLGN4X,1
NLRP12,1
NLRP3,1
NLRP7,1
NME8,1
NOD2,4
NODAL,1
NOG,4
NOP10,1
NOP56,1
NOS2,78
NOTCH1,12
NOTCH2,15
NOTCH3,5
NPC1,1
NPC2,1
NPHP1,3
NPHP3,4
NPHP4,2
NPHS1,1
NPHS2,1
NPPA,2
NPR2,2
NR0B1,4
NR2E3,2
NR3C1,39
NR3C2,22
NR4A2,1
NR4A3,1
NR5A1,2
NRAS,45
NRL,1
NRXN1,1
NSD1,2
NSDHL,2
NSMF,1
NT5C3A,1
NT5E,1
NTF4,1
NTRK1,6
NTRK2,1
NTRK3,1
NUBPL,1
NYX,1
OAT,4
OBSL1,1
OCA2,1
OCLN,1
OCRL,6
OFD1,2
OGDH,1
OPA1,2
OPA3,2
OPHN1,1
OPN1LW,4
OPN1MW,4
OPN1SW,2
OPTN,2
ORC1,3
ORC4,3
OSTM1,1
OTC,5
OTOA,1
OTOF,1
OTX2,2
PABPN1,5
PAFAH1B1,2
PAH,20
PAK3,1
PALB2,1
PANK2,2
PAPSS2,1
PARK2,1
PARK7,1
PAX2,1
PAX3,3
PAX4,1
PAX5,1
PAX6,3
PAX7,1
PAX8,2
PAX9,1
PBX1,1
PC,3
PCBD1,1
PCCA,1
PCCB,2
PCDH15,2
PCDH19,2
PCNT,2
PCSK9,1
PDCD1,1
PDCD10,1
PDE11A,2
PDE6A,1
PDE6B,2
PDE6C,1
PDE6G,1
PDE6H,1
PDE8B,1
PDGFA,8
PDGFB,8
PDGFRA,18
PDGFRB,21
PDHA1,1
PDHB,2
PDHX,1
PDP1,1
PDSS1,1
PDSS2,1
PDX1,3
PDYN,1
PER2,1
PEX1,1
